98,61.186824627035904,20.225399052555918,66.34748424408471,6.785815910856513
92,112.37669933849062,29.00529343673952,67.10593741926736,20.51738226296276
104,104.54121599999962,4.617089016708264,31.932639708407187,82.06230182297381
4022,4087.565038157211,1845.2876191374837,2056.8379037193777,2898.6119845771013
1378,1246.2377167385325,911.6235354868752,871.185685077099,826.171892795013
531,628.7676289657538,367.3146008501331,433.9329189107568,293.18500661669964
777,769.0219735982214,627.8940602085838,636.2220533600794,453.091466652748
134,161.3502329887398,79.49853680213062,115.09230867502814,50.6751602098471
133,130.37789333593503,68.75256072504361,112.79838650792017,37.93219107956248
77,86.5775509091137,34.63695156753582,60.62638930546136,21.22619881580311
58,71.21944728830503,4.530861673133872,16.15846263858241,2.0825413647518847
305,286.9876052083822,40.327790750221986,147.79254763847294,25.627569184955753
61,50.978354492512125,13.86331554914126,15.826718691735792,17.09351619143948
51,62.712505758505344,12.116719654938265,28.819368115006895,9.057468172112472
57,68.32917971842294,6.48777632360916,43.555843672664494,3.5128816008827255
117,139.34542147999966,5.318938083328045,34.71572295760593,119.05890829963217
597,769.9883209431052,320.909744332548,581.213797562013,208.643158602178
76,85.96600290230707,22.670524234808045,50.72904047357213,20.33724201805189
69,84.79604948843676,20.09505490329283,49.7550332330767,21.42097703499221
5148,5094.917436815955,1403.8796496180719,2310.7009948764244,3247.0601761132193
55,58.179605878116035,21.63428985401695,38.689802763206735,20.24090822999986
815,804.5095945507461,223.91564099713463,339.8143311041826,350.57952285832215
55,68.67993771575657,32.92987090855258,49.296673627244225,23.428302355942883
138,141.8803875926092,66.88466474822218,88.16484282620289,44.8173706036642
101,114.65437892093478,40.29408607900453,57.168165617853155,38.714912589342774
50,55.696841100302024,21.397758541630818,42.092293633260724,14.594292430847
4004,4594.560978255471,3322.830561823301,2797.2591446791794,2549.381676423483
159,189.6009282240952,110.86406179216671,109.26474178510438,88.97848066178489
221,223.34868649577245,147.5150830648688,153.19539360037393,93.74546127268472
369,330.0806675684441,217.08878087635594,212.6149115970674,151.56280293358165
131,164.3216208409697,137.24513446846225,113.8213928820213,56.99459137016428
2795,2631.836332911665,2027.237643955663,2200.5170977749017,728.5296012825265
302,362.8791138841348,277.1471912121565,299.9414644621895,178.39210993263163
375,414.46306461011295,336.4105441206321,327.3756336590292,246.39154849368748
1834,1850.8257944094746,1244.541202165314,1235.5014794294523,1009.0491962743898
281,290.85430221348037,251.99301740957202,237.1165697970238,169.78250894236368
1306,1490.3745606618825,1236.9125364538165,976.9664483902699,616.2607405304483
528,585.7839360831987,476.4178712160487,309.90787765076567,61.265487835615566
146,144.60867827320916,90.78334320724818,111.97217358403746,63.07823838523601
166,179.66486557348,99.8757491644536,62.66806391962997,90.7017921390645
561,642.5228413482819,528.3575852418958,463.3488779497052,377.79014484311256
236,191.4662840514731,179.22755042622745,184.0863602685572,115.09599223066547
2507,2181.4941541906205,1966.644609239376,1696.6542308637368,1347.0348038237798
165,183.49468085985566,137.06361274495254,135.77508876652277,105.39383576389292
1344,1569.605032381736,1419.5043961071162,1047.526396089237,659.5638249902937
3608,4292.656670731777,3210.7072751015507,3296.173630857263,2360.55813622796
437,500.55872569302403,266.16198460635695,337.0041423400582,194.192448893404
1808,1699.857506893791,1172.5460501044,1524.8756802457629,622.0934351057172
171,192.46036174288577,109.41423885606945,148.54120806495206,77.34323838564477
1618,1790.6997388445745,1463.3798058299528,1330.7004922641586,1121.2348739386991
6349,8606.365363400497,4869.535815941345,7072.592509417578,3005.8556092354675
95,119.141354768366,39.2230559222153,83.91841001334758,27.013750194543007
3934,4372.436359458901,2738.0711539478234,3046.7187123947106,2653.271336097847
673,785.4678131972668,384.71740620039395,479.8693214376786,390.5343791176749
4062,4882.620121061431,2969.7801225800063,3299.825796146323,2390.2308405185295
218,267.12122815393934,174.32008078944432,225.1264314453552,112.18740900566323
311,337.5649905868643,260.1982836341868,267.6574337932854,205.99601623691026
54,58.48622691303802,32.2212307968834,43.97801118859521,26.26539226279552
66,76.54882306358057,47.05928058316585,66.08368245606387,26.922368147451927
55,65.05850819682561,26.5730911406824,48.70005489187386,18.087216080333707
1617,1629.352667526379,1197.5233400780426,885.7201060437917,1109.0445079511096
1386,1476.6666073061544,909.859192079898,841.9747204930438,916.012814989255
226,272.11192023092997,147.55786561289582,130.91241721908779,144.58235232556112
288,303.9525113460816,207.68982400727637,176.30628968725668,171.92288893809126
148,124.79223360000204,94.92328054770097,116.73523100393064,50.53130691945212
3538,4817.681855516967,1598.3180446067458,2062.704377940487,2961.8478526349004
9065,8962.879505181256,2561.4562441693965,3893.041264630854,5504.4761103301735
3847,4416.063453475261,2180.8455862498868,2304.5577989763055,2865.3718729331686
8899,9986.384180939382,5789.760059296926,5472.0072774490045,5736.267691753704
490,622.2919318618505,327.078880667343,410.2367276506328,217.0584783033386
4164,4595.826033938352,2241.537988332452,2333.607237492188,3226.579757180723
1825,1593.346251118416,731.1353967685143,888.5914523828058,906.6075095202599
1147,1258.0298329270413,733.0244729859589,651.862587638503,765.0151508262674
1562,1658.5401692230457,500.6423796408176,637.1252470615846,870.3679063896766
1490,1666.174985774041,1325.067219323869,1316.3437111988787,977.6000664296434
202,207.30896070378307,140.3698287170533,124.10226714257784,132.1620372784174
115,129.21375752138093,79.64555004734723,68.41155997902955,72.86859824028599
1133,1389.174107711613,1008.6876697615273,1109.5057190426423,763.203340566227
248,344.97738560139373,124.09786269361045,132.34771636546546,226.68411113868248
2900,3198.9125239489254,2566.812343957084,2258.8987527665317,2177.4587057090466
81,113.10524316745415,56.8416741533176,82.58959361197134,39.3914542578074
129,167.73394586427466,46.241222731514405,103.84210733745998,29.85539297147558
798,1037.981965597547,545.5275882236273,831.7757395114639,326.22756079501056
83,116.85486293806848,37.30398868894926,74.54270429030205,27.041116034098632
62,79.74294417087874,21.93810166965168,57.16030615034368,7.420604507626389
102,133.41015381485826,70.49939088014415,96.17729894230212,48.19739018180341
83,105.07482666848422,45.379809620705714,78.36637578777953,30.099049059192424
63,81.83287855453648,36.39633625799281,61.88351600738078,24.00673801271334
136,175.04517986301266,106.53400553442073,137.70048646534536,73.22157600812386
65505,88070.98985115986,37599.687003645784,41962.187628477725,46877.097425287066
1016,1318.9883994445788,566.8389898167461,636.7139260676182,840.6229165201694
100,135.65066014479387,68.85823996838369,88.98006823750923,68.62272915693076
2439,1842.5054254791867,1138.6620091244906,1319.3423691228943,959.5754080344376
6061,5526.057780027501,2875.730254680819,4121.4938671635655,2215.336886399506
1524,1491.5301862590775,527.9367385225604,609.600209888421,817.2608321486724
1749,1479.8779778793787,793.7515316640422,913.7729474762403,692.6985001624673
1597,1490.2506645131414,645.7934307558855,781.657326505221,629.6134072313018
2451,2312.9062661437565,1248.1781266035503,1434.1128003790295,925.4031756720425
1811,1642.5046691281475,964.1316058905932,1007.620049358632,819.0290077393216
1589,1517.9640748685806,627.6224921656984,694.5663480732917,873.8773560775843
1175,1116.518386053747,452.94795269339005,504.5022351414475,515.5876715206361
149,129.21150201269953,79.72196030673568,103.1181272859501,71.95977313877405
488,553.9834320153219,380.79652000427853,377.9085233501405,380.08048211811376
1082,985.3251110984006,486.28632761549454,510.79447022803197,611.7921744069876
1457,1446.8589150431144,530.2356302010664,545.0401144008213,894.0540667942963
1441,1372.5803602713393,592.563966333438,689.728312185098,817.3806046097932
3440,3040.808514427046,1927.0166939166163,1899.74214820199,1750.3890265770235
642,618.6431137790576,310.1018241885625,342.8309778436463,338.5180639827128
3267,3206.286996087823,1460.533105210257,1263.5106699178666,2416.9452758353104
74,72.0519534060686,41.6562596624973,34.14945143650648,55.04412261840057
820,813.9011870515725,496.9245979011105,434.8818118148109,618.9423245616427
106,106.54866094071794,90.56096653155899,43.84834795187808,74.54878400668936
875,1095.5042976339273,583.290255980213,391.13179937810025,618.6317875407456
